book,page,column,nom_idx,syllable,ocr_char_old,predicted_nom,unicode,prob,in_dict,decision,image
stt4,page_0226,7,22,sống,勲,天,U+5929,0.1416,False,NOT_IN_DICT,
stt4,page_0226,8,16,đã,迤,㐌,U+340C,0.5652,True,RESCUE_LOW_CONF,
stt4,page_0226,8,17,cầu,𣱵,求,U+6C42,0.8698,True,RESCUE_GOLD_HIGH,
stt4,page_0226,8,20,sống,栽,弄,U+5F04,0.0291,True,RESCUE_LOW_CONF,
stt4,page_0226,9,11,rửa,后,渃,U+6E03,0.2645,False,NOT_IN_DICT,
stt4,page_0226,9,12,tội,麻,罪,U+7F6A,0.1152,True,RESCUE_LOW_CONF,
stt4,page_0228,1,1,che,徒,枝,U+679D,0.5093,True,RESCUE_LOW_CONF,
stt4,page_0228,1,3,vua,阙,湖,U+6E56,0.0366,False,NOT_IN_DICT,
stt4,page_0228,1,7,dạy,術,代,U+4EE3,0.9772,True,RESCUE_GOLD_HIGH,
stt4,page_0228,1,11,hai,冷,咍,U+548D,0.316,True,RESCUE_LOW_CONF,
stt4,page_0228,1,18,hai,名,求,U+6C42,0.1182,False,NOT_IN_DICT,
stt4,page_0228,1,21,sống,祜,拮,U+62EE,0.0727,False,NOT_IN_DICT,
stt4,page_0228,2,10,là,乳,号,U+53F7,0.0402,True,RESCUE_LOW_CONF,
stt4,page_0228,2,12,ma,那,那,U+90A3,0.9566,False,NOT_IN_DICT,
stt4,page_0228,2,16,đoạn,整,断,U+65AD,0.8352,True,RESCUE_GOLD_MED,
stt4,page_0228,2,18,day,以,代,U+4EE3,0.6834,False,NOT_IN_DICT,
stt4,page_0228,3,0,ông,畜,翁,U+7FC1,0.4508,True,RESCUE_LOW_CONF,
stt4,page_0228,3,7,kẻo,腐,喬,U+55AC,0.6514,True,RESCUE_LOW_CONF,
stt4,page_0228,3,14,hay,各,咍,U+548D,0.052,True,RESCUE_LOW_CONF,
stt4,page_0228,5,5,cũng,芒,共,U+5171,0.8758,True,RESCUE_GOLD_HIGH,
stt4,page_0228,5,12,li,済,意,U+610F,0.1221,False,NOT_IN_DICT,
stt4,page_0228,5,14,r1,移,移,U+79FB,0.6613,False,NOT_IN_DICT,
stt4,page_0228,5,15,0,刍,烏,U+70CF,0.5039,False,NOT_IN_DICT,
stt4,page_0228,6,0,con,𠯵,𠊚,U+2029A,0.0577,False,NOT_IN_DICT,
stt4,page_0228,6,19,sống,敖,拮,U+62EE,0.2794,False,NOT_IN_DICT,
stt4,page_0228,7,1,chớ,堵,渚,U+6E1A,0.9073,True,RESCUE_GOLD_HIGH,
stt4,page_0228,7,5,tin,俟,信,U+4FE1,0.9724,True,RESCUE_GOLD_HIGH,
stt4,page_0228,7,11,sống,聒,執,U+57F7,0.1456,False,NOT_IN_DICT,
stt4,page_0228,7,15,mà,豊,喡,U+55A1,0.7822,False,NOT_IN_DICT,
stt4,page_0228,8,12,dạy,七,代,U+4EE3,0.418,True,RESCUE_LOW_CONF,
stt4,page_0228,8,17,sau,斟,連,U+9023,0.1759,False,NOT_IN_DICT,
stt4,page_0228,8,19,đòi,緑,泊,U+6CCA,0.4177,False,NOT_IN_DICT,
stt4,page_0228,9,2,lấy,祖,礼,U+793C,0.975,True,RESCUE_GOLD_HIGH,
stt4,page_0228,9,7,tao,兹,蚤,U+86A4,0.307,True,RESCUE_LOW_CONF,
stt4,page_0228,9,15,hay,略,生,U+751F,0.1595,False,NOT_IN_DICT,
stt4,page_0228,9,16,suy,惟,推,U+63A8,0.9158,True,RESCUE_GOLD_HIGH,
stt4,page_0230,1,7,hãy,喉,唉,U+5509,0.7224,True,RESCUE_GOLD_MED,
stt4,page_0230,1,9,cha,心,吒,U+5412,0.3939,True,RESCUE_LOW_CONF,
stt4,page_0230,1,11,hai,防,咍,U+548D,0.6151,True,RESCUE_LOW_CONF,
stt4,page_0230,2,1,chức,娥,聀,U+8040,0.6642,True,RESCUE_LOW_CONF,
stt4,page_0230,2,4,khi,歐,欺,U+6B3A,0.8453,True,RESCUE_GOLD_MED,
stt4,page_0230,3,3,mừng,朗,明,U+660E,0.6823,True,RESCUE_LOW_CONF,
stt4,page_0230,3,15,hay,经,仍,U+4ECD,0.0497,False,NOT_IN_DICT,
stt4,page_0230,4,1,kêu,紏,呌,U+544C,0.5921,True,RESCUE_LOW_CONF,
stt4,page_0230,4,5,đã,迕,㐌,U+340C,0.9167,True,RESCUE_GOLD_HIGH,
stt4,page_0230,4,7,giữ,樞,樞,U+6A1E,0.5035,False,NOT_IN_DICT,
stt4,page_0230,4,11,vua,碅,朝,U+671D,0.0936,False,NOT_IN_DICT,
stt4,page_0230,4,13,cả,𡬾,竒,U+7AD2,0.0809,True,RESCUE_LOW_CONF,
stt4,page_0230,4,20,tiến,筵,進,U+9032,0.0436,True,RESCUE_LOW_CONF,
stt4,page_0230,5,2,bây,開,閉,U+9589,0.7751,False,NOT_IN_DICT,
stt4,page_0230,5,3,giờ,凃,除,U+9664,0.9298,True,RESCUE_GOLD_HIGH,
stt4,page_0230,5,6,đứng,項,須,U+9808,0.1542,False,NOT_IN_DICT,
stt4,page_0230,5,9,tao,𡍼,蚤,U+86A4,0.2368,True,RESCUE_LOW_CONF,
stt4,page_0230,5,10,hỏi,呶,每,U+6BCF,0.9272,True,RESCUE_GOLD_HIGH,
stt4,page_0230,5,11,quý,思,鬼,U+9B3C,0.8421,False,NOT_IN_DICT,
stt4,page_0230,5,16,mày,省,眉,U+7709,0.9485,True,RESCUE_GOLD_HIGH,
stt4,page_0230,6,6,thưa,煉,踈,U+8E08,0.9267,True,RESCUE_GOLD_HIGH,
stt4,page_0230,6,17,một,激,没,U+6CA1,0.8661,True,RESCUE_GOLD_HIGH,
stt4,page_0230,7,5,muôn,閃,門,U+9580,0.6809,True,RESCUE_LOW_CONF,
stt4,page_0230,7,19,là,宗,号,U+53F7,0.0584,True,RESCUE_LOW_CONF,
stt4,page_0230,8,2,tội,冢,罪,U+7F6A,0.8458,True,RESCUE_GOLD_MED,
stt4,page_0230,8,3,mất,禾,末,U+672B,0.6825,True,RESCUE_LOW_CONF,
stt4,page_0230,9,3,ta,亝,些,U+4E9B,0.8762,True,RESCUE_GOLD_HIGH,
stt4,page_0230,9,21,tao,𮔉,蚤,U+86A4,0.3714,True,RESCUE_LOW_CONF,
stt4,page_0232,1,11,ầm,嶠,傷,U+50B7,0.1568,False,NOT_IN_DICT,
stt4,page_0232,1,12,âm,上,乄,U+4E44,0.1021,False,NOT_IN_DICT,
stt4,page_0232,2,2,võ,边,破,U+7834,0.7557,False,NOT_IN_DICT,
stt4,page_0232,2,3,ra,滛,塊,U+584A,0.1433,False,NOT_IN_DICT,
stt4,page_0232,2,4,tro,炉,跪,U+8DEA,0.1805,False,NOT_IN_DICT,
stt4,page_0232,2,8,chạy,多,多,U+591A,0.9637,False,NOT_IN_DICT,
stt4,page_0232,2,9,đi,衆,没,U+6CA1,0.0873,False,NOT_IN_DICT,
stt4,page_0232,2,18,giết,扦,折,U+6298,0.9095,True,RESCUE_GOLD_HIGH,
stt4,page_0232,2,19,thắng,焉,𤯝,U+24BDD,0.1657,True,RESCUE_LOW_CONF,
stt4,page_0232,2,20,này,吞,尼,U+5C3C,0.5089,True,RESCUE_LOW_CONF,
stt4,page_0232,3,7,hết,𣣔,歇,U+6B47,0.7536,True,RESCUE_GOLD_MED,
stt4,page_0232,3,15,gở,降,牢,U+7262,0.1252,False,NOT_IN_DICT,
stt4,page_0232,4,10,ra,呢,囉,U+56C9,0.1338,True,RESCUE_LOW_CONF,
stt4,page_0232,5,0,cầm,揜,扲,U+6272,0.9714,True,RESCUE_GOLD_HIGH,
stt4,page_0232,5,15,lọn,徧,朱,U+6731,0.6976,False,NOT_IN_DICT,
stt4,page_0232,5,16,vua,桐,勧,U+52E7,0.1142,False,NOT_IN_DICT,
stt4,page_0232,5,20,giận,谨,陣,U+9663,0.0509,True,RESCUE_LOW_CONF,
stt4,page_0232,5,21,là,英,垩,U+57A9,0.1561,False,NOT_IN_DICT,
stt4,page_0232,6,3,chém,勿,功,U+529F,0.2339,False,NOT_IN_DICT,
stt4,page_0232,6,4,vợ,帑,嬏,U+5B0F,0.4009,True,RESCUE_LOW_CONF,
stt4,page_0232,6,6,và,𭔿,喡,U+55A1,0.9451,True,RESCUE_GOLD_HIGH,
stt4,page_0232,6,10,dê,走,移,U+79FB,0.0074,True,RESCUE_LOW_CONF,
stt4,page_0232,7,3,xin,值,填,U+586B,0.1681,True,RESCUE_LOW_CONF,
stt4,page_0232,7,12,cả,身,奇,U+5947,0.045,True,RESCUE_LOW_CONF,
stt4,page_0232,7,15,vì,𠁅,為,U+70BA,0.1662,True,RESCUE_LOW_CONF,
stt4,page_0232,8,9,vì,唐,意,U+610F,0.9824,False,NOT_IN_DICT,
stt4,page_0232,8,14,dục,逐,几,U+51E0,0.9416,False,NOT_IN_DICT,
stt4,page_0232,9,13,hai,而,墓,U+5893,0.1065,False,NOT_IN_DICT,
stt4,page_0232,9,17,bảy,𠲘,罢,U+7F62,0.0454,True,RESCUE_LOW_CONF,
stt4,page_0234,1,2,mê,述,迷,U+8FF7,0.1891,True,RESCUE_LOW_CONF,
stt4,page_0234,1,3,li,病,离,U+79BB,0.7414,True,RESCUE_GOLD_MED,
stt4,page_0234,1,4,tô,録,穌,U+7A4C,0.5197,True,RESCUE_LOW_CONF,
stt4,page_0234,2,3,li,爾,离,U+79BB,0.2732,True,RESCUE_LOW_CONF,
stt4,page_0234,2,8,mật,寕,爲,U+7232,0.2108,False,NOT_IN_DICT,
stt4,page_0234,2,13,việc,徵,罪,U+7F6A,0.2581,False,NOT_IN_DICT,
stt4,page_0234,3,4,nước,沅,渃,U+6E03,0.3529,True,RESCUE_LOW_CONF,
stt4,page_0234,3,9,dô,灶,杜,U+675C,0.5369,False,NOT_IN_DICT,
stt4,page_0234,3,10,xứ,虚,䖏,U+458F,0.106,True,RESCUE_LOW_CONF,
stt4,page_0234,3,11,châu,鄒,鄧,U+9127,0.4298,False,NOT_IN_DICT,
stt4,page_0234,3,12,nia,尼,尼,U+5C3C,0.9742,False,NOT_IN_DICT,
stt4,page_0234,3,15,nghĩa,花,尼,U+5C3C,0.0943,False,NOT_IN_DICT,
stt4,page_0234,3,17,đá,俊,碎,U+788E,0.3638,False,NOT_IN_DICT,
stt4,page_0234,4,1,dồ,枉,杜,U+675C,0.3792,False,NOT_IN_DICT,
stt4,page_0234,4,3,khác,怜,恪,U+606A,0.9573,True,RESCUE_GOLD_HIGH,
stt4,page_0234,4,5,đá,隻,多,U+591A,0.0982,True,RESCUE_LOW_CONF,
stt4,page_0234,4,8,chầy,遷,邏,U+908F,0.2207,False,NOT_IN_DICT,
stt4,page_0234,4,10,vỡ,伎,破,U+7834,0.3127,True,RESCUE_LOW_CONF,
stt4,page_0234,4,11,ra,突,黙,U+9ED9,0.0559,False,NOT_IN_DICT,
stt4,page_0234,4,19,cứng,年,年,U+5E74,0.8069,False,NOT_IN_DICT,
stt4,page_0234,4,20,nên,亘,亘,U+4E98,0.4362,False,NOT_IN_DICT,
stt4,page_0234,5,0,mềm,鍰,螉,U+8789,0.1575,False,NOT_IN_DICT,
stt4,page_0234,5,4,rất,慷,慄,U+6144,0.0605,True,RESCUE_LOW_CONF,
stt4,page_0234,5,7,đạo,更,道,U+9053,0.9558,True,RESCUE_GOLD_HIGH,
stt4,page_0234,5,13,bao,𮎛,包,U+5305,0.9541,True,RESCUE_GOLD_HIGH,
stt4,page_0234,5,14,lâu,接,楼,U+697C,0.5988,True,RESCUE_LOW_CONF,
stt4,page_0234,6,2,ra,兜,加,U+52A0,0.0349,True,RESCUE_LOW_CONF,
stt4,page_0234,6,12,có,園,固,U+56FA,0.8562,True,RESCUE_GOLD_HIGH,
stt4,page_0234,6,20,mật,寄,翁,U+7FC1,0.5977,False,NOT_IN_DICT,
stt4,page_0234,7,16,có,涸,固,U+56FA,0.1041,True,RESCUE_LOW_CONF,
stt4,page_0234,8,11,như,雄,如,U+5982,0.1114,True,RESCUE_LOW_CONF,
stt4,page_0234,8,13,ong,瑜,事,U+4E8B,0.2744,False,NOT_IN_DICT,
stt4,page_0234,8,16,cho,翁,朱,U+6731,0.2469,True,RESCUE_LOW_CONF,
stt4,page_0234,8,17,ong,朱,朱,U+6731,0.4902,False,NOT_IN_DICT,
stt4,page_0234,8,18,vò,捕,補,U+88DC,0.1393,False,NOT_IN_DICT,
stt4,page_0234,8,20,kia,眞,其,U+5176,0.8321,True,RESCUE_GOLD_MED,
stt4,page_0234,9,8,mật,審,宻,U+5BBB,0.0313,True,RESCUE_LOW_CONF,
stt4,page_0236,1,1,khói,魏,塊,U+584A,0.7652,True,RESCUE_GOLD_MED,
stt4,page_0236,1,10,lửa,居,渃,U+6E03,0.3342,False,NOT_IN_DICT,
stt4,page_0236,2,11,tiếng,稍,省,U+7701,0.4945,True,RESCUE_LOW_CONF,
stt4,page_0236,3,11,mười,通,邁,U+9081,0.9926,True,RESCUE_GOLD_HIGH,
stt4,page_0236,3,12,tám,稔,糁,U+7CC1,0.1703,True,RESCUE_LOW_CONF,
stt4,page_0236,3,13,tháng,苟,倘,U+5018,0.0329,True,RESCUE_LOW_CONF,
stt4,page_0236,4,2,này,厯,尼,U+5C3C,0.2574,True,RESCUE_LOW_CONF,
stt4,page_0236,4,3,coi,梭,尼,U+5C3C,0.8563,False,NOT_IN_DICT,
stt4,page_0236,4,12,vua,翅,坦,U+5766,0.1404,False,NOT_IN_DICT,
stt4,page_0236,5,0,tan,敔,㪚,U+3A9A,0.6427,True,RESCUE_LOW_CONF,
stt4,page_0236,5,2,nô,故,奴,U+5974,0.869,True,RESCUE_GOLD_HIGH,
stt4,page_0236,5,15,mưa,溺,朱,U+6731,0.3641,False,NOT_IN_DICT,
stt4,page_0236,5,19,mùa,𭄞,分,U+5206,0.3142,False,NOT_IN_DICT,
stt4,page_0236,6,10,tiếc,情,之,U+4E4B,0.6987,False,NOT_IN_DICT,
stt4,page_0236,6,18,bán,手,弄,U+5F04,0.2314,False,NOT_IN_DICT,
stt4,page_0236,6,19,hết,飮,歇,U+6B47,0.3456,True,RESCUE_LOW_CONF,
stt4,page_0236,6,21,nhà,燕,茹,U+8339,0.5296,True,RESCUE_LOW_CONF,
stt4,page_0236,7,1,ca,掀,歌,U+6B4C,0.1952,True,RESCUE_LOW_CONF,
stt4,page_0236,7,2,li,禹,离,U+79BB,0.6623,True,RESCUE_LOW_CONF,
stt4,page_0236,7,6,bạc,治,泊,U+6CCA,0.4506,True,RESCUE_LOW_CONF,
stt4,page_0236,7,7,khác,隆,恪,U+606A,0.3936,True,RESCUE_LOW_CONF,
stt4,page_0236,8,0,ngày,明,時,U+6642,0.0075,True,RESCUE_LOW_CONF,
stt4,page_0236,8,6,san,節,郎,U+90CE,0.9302,False,NOT_IN_DICT,
stt4,page_0236,8,13,khỏi,揔,塊,U+584A,0.7915,True,RESCUE_GOLD_MED,
stt4,page_0236,8,17,ta,𤍠,些,U+4E9B,0.963,True,RESCUE_GOLD_HIGH,
stt4,page_0236,8,20,núi,与,過,U+904E,0.0751,False,NOT_IN_DICT,
stt4,page_0236,9,0,la,雲,罗,U+7F57,0.0271,True,RESCUE_LOW_CONF,
stt4,page_0236,9,1,va,掌,喡,U+55A1,0.3837,False,NOT_IN_DICT,
stt4,page_0236,9,4,một,友,没,U+6CA1,0.5418,True,RESCUE_LOW_CONF,
stt4,page_0236,9,6,rút,碎,創,U+5275,0.1607,False,NOT_IN_DICT,
stt4,page_0236,9,13,lớn,履,浪,U+6D6A,0.0696,False,NOT_IN_DICT,
stt4,page_0236,9,21,đế,旦,旦,U+65E6,0.8753,False,NOT_IN_DICT,
stt4,page_0238,1,0,núi,鳥,离,U+79BB,0.0902,False,NOT_IN_DICT,
stt4,page_0238,1,2,li,高,离,U+79BB,0.1737,True,RESCUE_LOW_CONF,
stt4,page_0238,1,3,vê,鴟,無,U+7121,0.0548,False,NOT_IN_DICT,
stt4,page_0238,1,8,lớn,籟,讓,U+8B93,0.0978,False,NOT_IN_DICT,
stt4,page_0238,1,11,đi,豈,多,U+591A,0.9509,True,RESCUE_GOLD_HIGH,
stt4,page_0238,1,12,xem,祸,袩,U+88A9,0.4949,True,RESCUE_LOW_CONF,
stt4,page_0238,1,17,giữ,樞,樞,U+6A1E,0.8149,False,NOT_IN_DICT,
stt4,page_0238,1,20,mà,非,麻,U+9EBB,0.8167,True,RESCUE_GOLD_MED,
stt4,page_0238,2,9,ngăn,堠,垠,U+57A0,0.0455,True,RESCUE_LOW_CONF,
stt4,page_0238,2,11,chớ,湯,渚,U+6E1A,0.9689,True,RESCUE_GOLD_HIGH,
stt4,page_0238,2,17,nghe,燒,燒,U+71D2,0.9888,False,NOT_IN_DICT,
stt4,page_0238,2,18,thắng,南,𤯝,U+24BDD,0.083,True,RESCUE_LOW_CONF,
stt4,page_0238,3,2,một,攵,没,U+6CA1,0.6485,True,RESCUE_LOW_CONF,
stt4,page_0238,4,16,nghĩ,专,先,U+5148,0.0918,False,NOT_IN_DICT,
stt4,page_0238,5,1,chịu,事,召,U+53EC,0.9486,True,RESCUE_GOLD_HIGH,
stt4,page_0238,5,8,le,房,离,U+79BB,0.1277,True,RESCUE_LOW_CONF,
stt4,page_0238,5,11,càng,𦀇,強,U+5F37,0.061,True,RESCUE_LOW_CONF,
stt4,page_0238,5,14,mềm,鍰,欽,U+6B3D,0.6038,False,NOT_IN_DICT,
stt4,page_0238,5,17,dối,𭔹,對,U+5C0D,0.1577,True,RESCUE_LOW_CONF,
stt4,page_0238,7,18,ta,惑,些,U+4E9B,0.9838,True,RESCUE_GOLD_HIGH,
stt4,page_0238,7,20,cất,扶,拮,U+62EE,0.6746,True,RESCUE_LOW_CONF,
stt4,page_0238,8,3,thẳng,有,倘,U+5018,0.0655,True,RESCUE_LOW_CONF,
stt4,page_0238,8,5,về,備,𧗱,U+275F1,0.698,True,RESCUE_LOW_CONF,
stt4,page_0238,8,7,làm,兀,几,U+51E0,0.9662,False,NOT_IN_DICT,
stt4,page_0238,8,8,kẻ,必,位,U+4F4D,0.3592,False,NOT_IN_DICT,
stt4,page_0238,8,9,rối,無,磊,U+78CA,0.3489,True,RESCUE_LOW_CONF,
stt4,page_0238,8,12,chức,賊,聀,U+8040,0.881,True,RESCUE_GOLD_HIGH,
stt4,page_0238,8,15,ngày,野,㝵,U+3775,0.0143,True,RESCUE_LOW_CONF,
stt4,page_0238,8,18,viết,四,曰,U+66F0,0.0687,True,RESCUE_LOW_CONF,
stt4,page_0238,9,8,lô,步,炉,U+7089,0.1309,True,RESCUE_LOW_CONF,
stt4,page_0238,9,12,thắng,米,吏,U+540F,0.0877,False,NOT_IN_DICT,
stt4,page_0240,1,19,le,考,离,U+79BB,0.4325,True,RESCUE_LOW_CONF,
stt4,page_0240,2,19,đến,𭮺,殿,U+6BBF,0.643,False,NOT_IN_DICT,
stt4,page_0240,4,1,đền,𭮺,殿,U+6BBF,0.4463,True,RESCUE_LOW_CONF,
stt4,page_0240,4,10,vua,砲,獅,U+7345,0.0312,False,NOT_IN_DICT,
stt4,page_0240,4,21,ngày,嚼,𠊚,U+2029A,0.7345,False,NOT_IN_DICT,
stt4,page_0240,5,14,đá,俊,多,U+591A,0.0457,True,RESCUE_LOW_CONF,
stt4,page_0240,5,18,ném,璁,悲,U+60B2,0.2775,False,NOT_IN_DICT,
stt4,page_0240,5,21,tác,車,車,U+8ECA,0.544,False,NOT_IN_DICT,
stt4,page_0240,5,22,xa,作,体,U+4F53,0.6037,False,NOT_IN_DICT,
stt4,page_0240,6,13,nhiều,慧,澆,U+6F86,0.0034,True,RESCUE_LOW_CONF,
stt4,page_0240,6,14,giu,摳,樞,U+6A1E,0.4372,False,NOT_IN_DICT,
stt4,page_0240,6,15,rêu,挑,姚,U+59DA,0.0959,True,RESCUE_LOW_CONF,
stt4,page_0240,6,16,đi,㕛,多,U+591A,0.3371,True,RESCUE_LOW_CONF,
stt4,page_0240,6,19,lạ,意,意,U+610F,0.9785,False,NOT_IN_DICT,
stt4,page_0240,6,20,ấy,遥,邏,U+908F,0.2254,False,NOT_IN_DICT,
stt4,page_0240,7,4,in,卬,朗,U+6717,0.2057,False,NOT_IN_DICT,
stt4,page_0240,7,5,vào,巴,包,U+5305,0.1348,True,RESCUE_LOW_CONF,
stt4,page_0240,7,20,vua,砲,極,U+6975,0.1812,False,NOT_IN_DICT,
stt4,page_0240,8,1,giữ,樞,樞,U+6A1E,0.7053,False,NOT_IN_DICT,
stt4,page_0240,8,3,tin,𥂁,信,U+4FE1,0.5689,True,RESCUE_LOW_CONF,
stt4,page_0240,8,11,đã,𮎛,㐌,U+340C,0.0027,True,RESCUE_LOW_CONF,
stt4,page_0240,8,13,nghe,計,茄,U+8304,0.2095,False,NOT_IN_DICT,
stt4,page_0240,8,21,đời,从,代,U+4EE3,0.0887,True,RESCUE_LOW_CONF,
stt4,page_0240,9,1,cả,翁,翁,U+7FC1,0.1234,False,NOT_IN_DICT,
stt4,page_0240,9,4,hiền,屠,賢,U+8CE2,0.0806,True,RESCUE_LOW_CONF,
stt4,page_0240,9,10,trời,夜,徳,U+5FB3,0.4348,False,NOT_IN_DICT,
stt4,page_0242,1,15,tam,愁,連,U+9023,0.0785,False,NOT_IN_DICT,
stt4,page_0242,1,16,mươi,遍,邁,U+9081,0.9613,True,RESCUE_GOLD_HIGH,
stt4,page_0242,1,18,năm,牵,南,U+5357,0.9669,True,RESCUE_GOLD_HIGH,
stt4,page_0242,2,2,làm,林,林,U+6797,0.5723,False,NOT_IN_DICT,
stt4,page_0242,3,6,nước,漏,渃,U+6E03,0.15,True,RESCUE_LOW_CONF,
stt4,page_0242,3,11,chúa,生,主,U+4E3B,0.8891,True,RESCUE_GOLD_HIGH,
stt4,page_0242,3,21,thông,道,通,U+901A,0.0298,True,RESCUE_LOW_CONF,
stt4,page_0242,4,13,dạy,似,𠊚,U+2029A,0.9781,False,NOT_IN_DICT,
stt4,page_0242,4,14,chép,創,礼,U+793C,0.3445,False,NOT_IN_DICT,
stt4,page_0242,4,20,tóm,懲,察,U+5BDF,0.2052,False,NOT_IN_DICT,
stt4,page_0242,4,21,lại,至,吏,U+540F,0.8785,True,RESCUE_GOLD_HIGH,
stt4,page_0242,5,1,khỏi,緦,塊,U+584A,0.7647,True,RESCUE_GOLD_MED,
stt4,page_0242,5,9,chi,丈,支,U+652F,0.8101,True,RESCUE_GOLD_MED,
stt4,page_0242,5,10,tô,録,穌,U+7A4C,0.3363,True,RESCUE_LOW_CONF,
stt4,page_0242,5,21,trước,異,畧,U+7567,0.8452,True,RESCUE_GOLD_MED,
stt4,page_0242,6,5,ni,忘,尼,U+5C3C,0.865,True,RESCUE_GOLD_HIGH,
stt4,page_0242,6,13,thành,威,城,U+57CE,0.1003,True,RESCUE_LOW_CONF,
stt4,page_0242,6,15,lê,㳟,阿,U+963F,0.936,False,NOT_IN_DICT,
stt4,page_0242,6,22,nước,磊,渃,U+6E03,0.3606,True,RESCUE_LOW_CONF,
stt4,page_0242,7,13,sống,妝,群,U+7FA4,0.9253,False,NOT_IN_DICT,
stt4,page_0242,8,1,tô,疎,穌,U+7A4C,0.4697,True,RESCUE_LOW_CONF,
stt4,page_0242,9,9,như,初,如,U+5982,0.2116,True,RESCUE_LOW_CONF,
stt4,page_0242,9,19,giô,酥,穌,U+7A4C,0.7673,False,NOT_IN_DICT,
stt4,page_0244,1,6,tham,𮚃,貪,U+8CAA,0.7141,True,RESCUE_GOLD_MED,
stt4,page_0244,1,7,của,𤣥,古,U+53E4,0.9756,True,RESCUE_GOLD_HIGH,
stt4,page_0244,1,11,mê,吏,迷,U+8FF7,0.1336,True,RESCUE_LOW_CONF,
stt4,page_0244,1,17,khiêm,謹,謙,U+8B19,0.3834,True,RESCUE_LOW_CONF,
stt4,page_0244,1,18,nhường,壌,讓,U+8B93,0.5926,True,RESCUE_LOW_CONF,
stt4,page_0244,1,20,nết,𡰱,𣵀,U+23D40,0.4917,True,RESCUE_LOW_CONF,
stt4,page_0244,2,7,sách,傳,呐,U+5450,0.1683,False,NOT_IN_DICT,
stt4,page_0244,2,17,ngày,𣈆,時,U+6642,0.3022,True,RESCUE_LOW_CONF,
stt4,page_0244,3,1,khi,欵,欺,U+6B3A,0.0401,True,RESCUE_LOW_CONF,
stt4,page_0244,3,4,lăn,客,吝,U+541D,0.3416,True,RESCUE_LOW_CONF,
stt4,page_0244,3,8,com,餌,自,U+81EA,0.1947,False,NOT_IN_DICT,
stt4,page_0244,3,10,muối,安,每,U+6BCF,0.3318,False,NOT_IN_DICT,
stt4,page_0244,3,14,thêm,爺,𣸸,U+23E38,0.184,True,RESCUE_LOW_CONF,
stt4,page_0244,3,15,một,潑,没,U+6CA1,0.4724,True,RESCUE_LOW_CONF,
stt4,page_0244,3,18,rau,妻,娄,U+5A04,0.1405,True,RESCUE_LOW_CONF,
stt4,page_0244,4,1,sáu,越,老,U+8001,0.1284,True,RESCUE_LOW_CONF,
stt4,page_0244,4,4,nhớ,收,汝,U+6C5D,0.1213,True,RESCUE_LOW_CONF,
stt4,page_0244,5,3,một,收,没,U+6CA1,0.5384,True,RESCUE_LOW_CONF,
stt4,page_0244,5,13,nhau,凴,燒,U+71D2,0.3439,True,RESCUE_LOW_CONF,
stt4,page_0244,5,21,vậy,近,丕,U+4E15,0.72,True,RESCUE_GOLD_MED,
stt4,page_0244,6,0,nhiều,兗,垩,U+57A9,0.0733,False,NOT_IN_DICT,
stt4,page_0244,6,8,lọn,幕,道,U+9053,0.1905,False,NOT_IN_DICT,
stt4,page_0244,6,12,có,適,道,U+9053,0.9108,False,NOT_IN_DICT,
stt4,page_0244,6,13,đạo,國,道,U+9053,0.0757,True,RESCUE_LOW_CONF,
stt4,page_0244,7,10,cũng,壬,共,U+5171,0.545,True,RESCUE_LOW_CONF,
stt4,page_0244,7,14,đầy,忘,𠊚,U+2029A,0.8655,False,NOT_IN_DICT,
stt4,page_0244,8,12,thay,后,咍,U+548D,0.1061,True,RESCUE_LOW_CONF,
stt4,page_0244,8,18,giảng,謂,間,U+9593,0.0551,False,NOT_IN_DICT,
stt4,page_0244,9,5,trở,器,灵,U+7075,0.1074,False,NOT_IN_DICT,
stt4,page_0246,1,2,buộc,紆,爲,U+7232,0.1788,False,NOT_IN_DICT,
stt4,page_0246,1,4,lôi,甞,喡,U+55A1,0.8883,False,NOT_IN_DICT,
stt4,page_0246,1,7,quanh,聽,施,U+65BD,0.3361,False,NOT_IN_DICT,
stt4,page_0246,1,11,nát,星,𣵀,U+23D40,0.6756,True,RESCUE_LOW_CONF,
stt4,page_0246,1,13,thit,網,調,U+8ABF,0.1758,False,NOT_IN_DICT,
stt4,page_0246,1,14,chảy,北,沚,U+6C9A,0.7095,True,RESCUE_GOLD_MED,
stt4,page_0246,2,5,chịu,至,召,U+53EC,0.085,True,RESCUE_LOW_CONF,
stt4,page_0246,2,8,làm,似,重,U+91CD,0.9639,False,NOT_IN_DICT,
stt4,page_0246,2,14,về,衘,𧗱,U+275F1,0.4407,True,RESCUE_LOW_CONF,
stt4,page_0246,2,18,thì,萄,寺,U+5BFA,0.8663,True,RESCUE_GOLD_HIGH,
stt4,page_0246,2,19,nửa,玄,女,U+5973,0.6913,True,RESCUE_LOW_CONF,
stt4,page_0246,3,8,giô,疎,穌,U+7A4C,0.7204,False,NOT_IN_DICT,
stt4,page_0246,3,17,cô,弦,强,U+5F3A,0.117,False,NOT_IN_DICT,
stt4,page_0246,3,19,tôi,磾,碎,U+788E,0.869,True,RESCUE_GOLD_HIGH,
stt4,page_0246,5,9,trời,夜,主,U+4E3B,0.6521,False,NOT_IN_DICT,
