verse_id	page_idx	quocngu_page_file	verse_type	quoc_ngu	quoc_ngu_clean	confidence
1861	126	quocngu_p252_f275.jpg	luc	Nàng bèn tổ thiệt một khi;	Nàng bèn tổ thiệt một khi;	1.00
1862	126	quocngu_p252_f275.jpg	bat	Vân Tiên vội vả xuống quì chấp tay.	Vân Tiên vội vả xuống quì chấp tay.	1.00
1863	126	quocngu_p252_f275.jpg	luc	Thưa rằng: « Nay gặp nàng dây,	Thưa rằng: « Nay gặp nàng dây,	1.00
1864	126	quocngu_p252_f275.jpg	bat	Lin đền ba lạy! sẽ bày nguồn cơn.	Lin đền ba lạy! sẽ bày nguồn cơn.	1.00
1865	126	quocngu_p252_f275.jpg	luc	Lời thề thệ hãi minh sơn!	Lời thề thệ hãi minh sơn!	1.00
1866	126	quocngu_p252_f275.jpg	bat	Mang ơn trước, phải đền ơu cho rồi!	Mang ơn trước, phải đền ơu cho rồi!	1.00
1867	126	quocngu_p252_f275.jpg	luc	Vân Tiên vốn thiệt tên tôi!	Vân Tiên vốn thiệt tên tôi!	1.00
1868	126	quocngu_p252_f275.jpg	bat	t Gặp nhau, nay đã phỉ rồi ước mơ!	T Gặp nhau, nay đã phỉ rồi ước mơ!	1.00
1869	126	quocngu_p252_f275.jpg	luc	Nguyệt Nga bắn lắng bơ lơ.	Nguyệt Nga bắn lắng bơ lơ.	1.00
1870	126	quocngu_p252_f275.jpg	bat	Nửa tin rắng: « Bạn! » nửa ngờ rằng: « Ai?	Nửa tin rắng: « Bạn! » nửa ngờ rằng: « Ai?	1.00
1871	126	quocngu_p252_f275.jpg	luc	Thưa rằng:ạẠạĐã thiệt là ngài,	Thưa rằng:ạẠạĐã thiệt là ngài,	1.00
1872	126	quocngu_p252_f275.jpg	bat	Khúc nôi xin cứ đầu bài phân qua!	Khúc nôi xin cứ đầu bài phân qua!	1.00
1873	127	quocngu_p254_f277.jpg	luc	Vân Tiền dẫn tích xưa ra;	Vân Tiền dẫn tích xưa ra;	1.00
1874	127	quocngu_p254_f277.jpg	bat	Nguyệt Nga khi ấy khóc và như mưa!	Nguyệt Nga khi ấy khóc và như mưa!	1.00
1875	127	quocngu_p254_f277.jpg	luc	Ân tình càng kể, càng ưa!	Ân tình càng kể, càng ưa!	1.00
1876	127	quocngu_p254_f277.jpg	bat	Mảng còn bịn rịn, trời vừa sáng ngay.	Mảng còn bịn rịn, trời vừa sáng ngay.	1.00
1877	127	quocngu_p254_f277.jpg	luc	Xảy nghe quân ở vang dầy;	Xảy nghe quân ở vang dầy;	1.00
1878	127	quocngu_p254_f277.jpg	bat	Tư bề rừng bụi khặp bảy cang qua.	Tư bề rừng bụi khặp bảy cang qua.	1.00
1879	127	quocngu_p254_f277.jpg	luc	Vân Tiên lên ngựa trở ra,	Vân Tiên lên ngựa trở ra,	1.00
1880	127	quocngu_p254_f277.jpg	bat	Thấy cờ đề chữ hiệu là: t Hớn Minh.	Thấy cờ đề chữ hiệu là: t Hớn Minh.	1.00
1881	127	quocngu_p254_f277.jpg	luc	Hớn Minh khi ấy dừng binh;	Hớn Minh khi ấy dừng binh;	1.00
1882	127	quocngu_p254_f277.jpg	bat	Anh em mừng rỡ tỏ tình cùng nhau.	Anh em mừng rỡ tỏ tình cùng nhau.	1.00
1883	127	quocngu_p254_f277.jpg	luc	Minh rằng: « Tắu tẩu ở đâu?	Minh rằng: « Tắu tẩu ở đâu?	1.00
1884	127	quocngu_p254_f277.jpg	bat	Dặng em ra mặt chị dâu thể nào!	Dặng em ra mặt chị dâu thể nào!	1.00
1885	127	quocngu_p254_f277.jpg	luc	Vân Tiên đem Hớn Minh vào;	Vân Tiên đem Hớn Minh vào;	1.00
1886	127	quocngu_p254_f277.jpg	bat	Nguyệt Nga đứng dậy, miệng chảo có đuyên.	Nguyệt Nga đứng dậy, miệng chảo có đuyên.	1.00
1887	127	quocngu_p254_f277.jpg	luc	Minh rằng: « Tưởng chị ở Phiên,	Minh rằng: « Tưởng chị ở Phiên,	1.00
1888	127	quocngu_p254_f277.jpg	bat	Quyết đem bình mã sang miền ô Qua!	Quyết đem bình mã sang miền ô Qua!	1.00
1889	128	quocngu_p256_f279.jpg	luc	Mãng rày sum hiệp một nhà!	Mãng rày sum hiệp một nhà!	1.00
1890	128	quocngu_p256_f279.jpg	bat	Giặc đà an giặc; Ầu ca hỗi trào!	Giặc đà an giặc; Ầu ca hỗi trào!	1.00
1891	128	quocngu_p256_f279.jpg	luc	Tiên răng: Nừng tính làm sao?	Tiên răng: Nừng tính làm sao?	1.00
1892	128	quocngu_p256_f279.jpg	bat	Nàng rằngạẠạẠPhu tướng hồi trào tâu lên,	Nàng rằngạẠạẠPhu tướng hồi trào tâu lên,	1.00
1893	128	quocngu_p256_f279.jpg	luc	Ngỏ nhờ lượng cả bề trên,	Ngỏ nhờ lượng cả bề trên,	1.00
1894	128	quocngu_p256_f279.jpg	bat	Lịnh tha tội trước; mới nên về nhà!	Lịnh tha tội trước; mới nên về nhà!	1.00
1895	128	quocngu_p256_f279.jpg	luc	Trạng ngươn từ giá lão bà.	Trạng ngươn từ giá lão bà.	1.00
1896	128	quocngu_p256_f279.jpg	bat	Dặn dò, gởi lại Nguyệt Nga ít ngày.	Dặn dò, gởi lại Nguyệt Nga ít ngày.	1.00
1897	128	quocngu_p256_f279.jpg	luc	Tôi về dưng bức tượng nây,	Tôi về dưng bức tượng nây,	1.00
1898	128	quocngu_p256_f279.jpg	bat	Tâu xin miễn tội, rước ngay về nhàỊạẠạ	Tâu xin miễn tội, rước ngay về nhàỊạẠạ	1.00
1899	128	quocngu_p256_f279.jpg	luc	Tiên Minh lên ngựa trở ra,	Tiên Minh lên ngựa trở ra,	1.00
1900	128	quocngu_p256_f279.jpg	bat	Đem binh trở lại trào ca đề huê.	Đem binh trở lại trào ca đề huê.	1.00
1901	128	quocngu_p256_f279.jpg	luc	Sở Vưống nghe Trạng ngươn về,	Sở Vưống nghe Trạng ngươn về,	1.00
1902	128	quocngu_p256_f279.jpg	bat	Sai quan tiếp rước vào kê bên ngai.	Sai quan tiếp rước vào kê bên ngai.	1.00
1903	128	quocngu_p256_f279.jpg	luc	Sở Vưởng bước xuống kim giai;	Sở Vưởng bước xuống kim giai;	1.00
1904	128	quocngu_p256_f279.jpg	bat	Tay bưng chén rượu; thường tài Trạng nguyên.	Tay bưng chén rượu; thường tài Trạng nguyên.	1.00
1905	128	quocngu_p256_f279.jpg	luc	Phán rắng: «Trấm sợ nước Phiên;	Phán rắng: «Trấm sợ nước Phiên;	1.00
1906	128	quocngu_p256_f279.jpg	bat	Có người Cốt Độc phép tiên lạ lùng!	Có người Cốt Độc phép tiên lạ lùng!	1.00
1907	129	quocngu_p258_f281.jpg	luc	Nay đã trừ Cốt Độc xong,	Nay đã trừ Cốt Độc xong,	1.00
1908	129	quocngu_p258_f281.jpg	bat	Thiệt Trời sanh Trạng giúp trong nước nh!	Thiệt Trời sanh Trạng giúp trong nước nh!	1.00
1909	129	quocngu_p258_f281.jpg	luc	Phải chi sớm có Trạng ra	Phải chi sớm có Trạng ra	1.00
1910	129	quocngu_p258_f281.jpg	bat	Làm sao đến nỗi Nguyệt Nga cống hồ?	Làm sao đến nỗi Nguyệt Nga cống hồ?	1.00
1911	129	quocngu_p258_f281.jpg	luc	Lịnh truyền khai yến trào đô!	Lịnh truyền khai yến trào đô!	1.00
1912	129	quocngu_p258_f281.jpg	bat	Rày mừng trừ đảng giặc ô Qua rồi.	Rày mừng trừ đảng giặc ô Qua rồi.	1.00
1913	129	quocngu_p258_f281.jpg	luc	Trạng ngươn qui tấu trước ngôi,	Trạng ngươn qui tấu trước ngôi,	1.00
1914	129	quocngu_p258_f281.jpg	bat	Nguyệt Nga các việc đầu đuối rỏ ràng.	Nguyệt Nga các việc đầu đuối rỏ ràng.	1.00
1915	129	quocngu_p258_f281.jpg	luc	Sở Vương nghe tấu ngở ngàng!	Sở Vương nghe tấu ngở ngàng!	1.00
1916	129	quocngu_p258_f281.jpg	bat	Bấy lâu Trầm tưởng rằng nàng ở Phiên!	Bấy lâu Trầm tưởng rằng nàng ở Phiên!	1.00
1917	129	quocngu_p258_f281.jpg	luc	Chẳng ngờ nàng vối Trạng nguyên	Chẳng ngờ nàng vối Trạng nguyên	1.00
1918	129	quocngu_p258_f281.jpg	bat	Cùng nhau trước có nhơn duyên thuở đầu!	Cùng nhau trước có nhơn duyên thuở đầu!	1.00
1919	129	quocngu_p258_f281.jpg	luc	Thái sư trước bệ quì tầu:	Thái sư trước bệ quì tầu:	1.00
1920	129	quocngu_p258_f281.jpg	bat	Ô Qua phản động bấy lâu cũng vì;	Ô Qua phản động bấy lâu cũng vì;	1.00
1921	129	quocngu_p258_f281.jpg	luc	Trá hôn oán ấy còn gây!	Trá hôn oán ấy còn gây!	1.00
1922	129	quocngu_p258_f281.jpg	bat	Nguyệt Nga võn thiệt tội thì khi quân!	Nguyệt Nga võn thiệt tội thì khi quân!	1.00
1923	130	quocngu_p260_f283.jpg	luc	Trạng Ngươn mặt đỗ phừng phừng	Trạng Ngươn mặt đỗ phừng phừng	1.00
1924	130	quocngu_p260_f283.jpg	bat	Bên đam bức tượng, quì dưng làm bằng.	Bên đam bức tượng, quì dưng làm bằng.	1.00
1925	130	quocngu_p260_f283.jpg	luc	Sở Vương xem tượng phán rng:	Sở Vương xem tượng phán rng:	1.00
1926	130	quocngu_p260_f283.jpg	bat	Nguyệt Nga trinh tuyết vì bằng người xưa!	Nguyệt Nga trinh tuyết vì bằng người xưa!	1.00
1927	130	quocngu_p260_f283.jpg	luc	Thái sư trước chẳng lo lừa.	Thái sư trước chẳng lo lừa.	1.00
1928	130	quocngu_p260_f283.jpg	bat	Thiều chỉ dân thứ, mà đưa tới nàng?	Thiều chỉ dân thứ, mà đưa tới nàng?	1.00
1929	130	quocngu_p260_f283.jpg	luc	ồDầu cho nhựt nguyệt rỏ ràng,	ỒDầu cho nhựt nguyệt rỏ ràng,	1.00
1930	130	quocngu_p260_f283.jpg	bat	Khôn soi chậu ốp! Cũng mang tiếng đời!	Khôn soi chậu ốp! Cũng mang tiếng đời!	1.00
1931	130	quocngu_p260_f283.jpg	luc	ỊNgay gian chứng có Đất Trời!	ỊNgay gian chứng có Đất Trời!	1.00
1932	130	quocngu_p260_f283.jpg	bat	Việc nầy vì trẫm nghe lời nên oan!	Việc nầy vì trẫm nghe lời nên oan!	1.00
1933	130	quocngu_p260_f283.jpg	luc	Trạng nguyên tâu trước trào đàng:	Trạng nguyên tâu trước trào đàng:	1.00
1934	130	quocngu_p260_f283.jpg	bat	ỊThái sư trữ đương tôi gian trong nhà!	ỊThái sư trữ đương tôi gian trong nhà!	1.00
1935	130	quocngu_p260_f283.jpg	luc	Trịnh Hâm là đứa gian tà	Trịnh Hâm là đứa gian tà	1.00
1936	130	quocngu_p260_f283.jpg	bat	Hại tôi buỗi trước cũng đã ghe phen!	Hại tôi buỗi trước cũng đã ghe phen!	1.00
1937	130	quocngu_p260_f283.jpg	luc	Sở Vương phán trước bệ tiền:	Sở Vương phán trước bệ tiền:	1.00
1938	130	quocngu_p260_f283.jpg	bat	Những ngờ tướng ngỏ tôi hiền mà thôi!	Những ngờ tướng ngỏ tôi hiền mà thôi!	1.00
1939	131	quocngu_p262_f285.jpg	luc	Vầy cũng đạo chúa ngãi tôi,	Vầy cũng đạo chúa ngãi tôi,	1.00
1940	131	quocngu_p262_f285.jpg	bat	Thải sư ý muốn cướp ngôi chín trùng!	Thải sư ý muốn cướp ngôi chín trùng!	1.00
1941	131	quocngu_p262_f285.jpg	luc	Hán xưa có gắ Đông công	Hán xưa có gắ Đông công	1.00
1942	131	quocngu_p262_f285.jpg	bat	Nuôi thăng Lữ Bố cướp dòng nhà Lưu.	Nuôi thăng Lữ Bố cướp dòng nhà Lưu.	1.00
1943	131	quocngu_p262_f285.jpg	luc	ỊồDời xưa tôi nịnh biết bao!	ỊồDời xưa tôi nịnh biết bao!	1.00
1944	131	quocngu_p262_f285.jpg	bat	ỊThái sư, nay, có khác nào người xưa?	ỊThái sư, nay, có khác nào người xưa?	1.00
1945	131	quocngu_p262_f285.jpg	luc	Thấy người trung chánh, chắng ưa.	Thấy người trung chánh, chắng ưa.	1.00
1946	131	quocngu_p262_f285.jpg	bat	Kấp ranh kế độc, lập lừa mưu xa!	Kấp ranh kế độc, lập lừa mưu xa!	1.00
1947	131	quocngu_p262_f285.jpg	luc	Đến nay mới rỏ chánh tà!	Đến nay mới rỏ chánh tà!	1.00
1948	131	quocngu_p262_f285.jpg	bat	Cũng vì thuở trước tại ta lỗi dùng!	Cũng vì thuở trước tại ta lỗi dùng!	1.00
1949	131	quocngu_p262_f285.jpg	luc	Thôi! Thôi! Trẩm cũng rộng dung!	Thôi! Thôi! Trẩm cũng rộng dung!	1.00
1950	131	quocngu_p262_f285.jpg	bat	ỊThải sư cách chức, về cùng dân gian!	ỊThải sư cách chức, về cùng dân gian!	1.00
1951	131	quocngu_p262_f285.jpg	luc	Trịnh Hâm là đứa bạo tàn;	Trịnh Hâm là đứa bạo tàn;	1.00
1952	131	quocngu_p262_f285.jpg	bat	Giao cho Quốc trang liệu toan phép hình.	Giao cho Quốc trang liệu toan phép hình.	1.00
1953	131	quocngu_p262_f285.jpg	luc	Nguyệt Nga là gái trung trinh;	Nguyệt Nga là gái trung trinh;	1.00
1954	131	quocngu_p262_f285.jpg	bat	Sắc phong & Quận chúa hiến vinh trào đàng!	Sắc phong & Quận chúa hiến vinh trào đàng!	1.00
1955	131	quocngu_p262_f285.jpg	luc	ỗẠồẠKiều Công xưa mắc tội oan;	ỖẠồẠKiều Công xưa mắc tội oan;	1.00
1956	132	quocngu_p264_f287.jpg	bat	ồiNay cho phục chức, làm quan Đông 1hành.	ỒiNay cho phục chức, làm quan Đông 1hành.	1.00
1957	132	quocngu_p264_f287.jpg	luc	ỊTrạng ngươn đẹp giắc đã bình;	ỊTrạng ngươn đẹp giắc đã bình;	1.00
1958	132	quocngu_p264_f287.jpg	bat	Kiệu vàng tám bạc, hiền vinh về nhà!	Kiệu vàng tám bạc, hiền vinh về nhà!	1.00
1959	132	quocngu_p264_f287.jpg	luc	Bãi chầu; chư tướng đều ra;	Bãi chầu; chư tướng đều ra;	1.00
1960	132	quocngu_p264_f287.jpg	bat	Trạng ngươn thinh hết dinh hoa sang ngồi.	Trạng ngươn thinh hết dinh hoa sang ngồi.	1.00
1961	132	quocngu_p264_f287.jpg	luc	Họ Vương, họ Hơn, họ Bùi	Họ Vương, họ Hơn, họ Bùi	1.00
1962	132	quocngu_p264_f287.jpg	bat	Cùng nhau ăn uỗng đều vui, đều cười.	Cùng nhau ăn uỗng đều vui, đều cười.	1.00
1963	132	quocngu_p264_f287.jpg	luc	Trạng ngươn mới hỏi một lời:	Trạng ngươn mới hỏi một lời:	1.00
1964	132	quocngu_p264_f287.jpg	bat	Trịnh Hâm, tội ấy, các người tính sao?	Trịnh Hâm, tội ấy, các người tính sao?	1.00
1965	132	quocngu_p264_f287.jpg	luc	Truyền quân dẫn Trịnh Hâm vào.	Truyền quân dẫn Trịnh Hâm vào.	1.00
1966	132	quocngu_p264_f287.jpg	bat	Mặt nhìn khắp hết, miệng chảo: « Các anh!	Mặt nhìn khắp hết, miệng chảo: « Các anh!	1.00
1967	132	quocngu_p264_f287.jpg	luc	Minh răng:ỗẠạồẠAi mượn kêu anh?	Minh răng:ỗẠạồẠAi mượn kêu anh?	1.00
1968	132	quocngu_p264_f287.jpg	bat	Trước đà đem thói chẳng lành, thời thôi!	Trước đà đem thói chẳng lành, thời thôi!	1.00
1969	132	quocngu_p264_f287.jpg	luc	ỊồỊéo ra chém quách cho rồi!	ỊồỊéo ra chém quách cho rồi!	1.00
1970	132	quocngu_p264_f287.jpg	bat	Để chi gai mắt, đứng ngồi căm gan?	Để chi gai mắt, đứng ngồi căm gan?	1.00
1971	132	quocngu_p264_f287.jpg	luc	Trực rằngạẠạMinh nóng, nói ngang!	Trực rằngạẠạMinh nóng, nói ngang!	1.00
1972	132	quocngu_p264_f287.jpg	bat	Giết ruổi, ai dùng gươm vàng? Làm chi?	Giết ruổi, ai dùng gươm vàng? Làm chi?	1.00
1973	133	quocngu_p266_f289.jpg	luc	ỊXưa nay, những đứa vô nghì,	ỊXưa nay, những đứa vô nghì,	1.00
1974	133	quocngu_p266_f289.jpg	bat	Dầu cho nó sống, làm gì nên thân?	Dầu cho nó sống, làm gì nên thân?	1.00
1975	133	quocngu_p266_f289.jpg	luc	Hâm rằng: « Nhờ lượng cổ nhơn!	Hâm rằng: « Nhờ lượng cổ nhơn!	1.00
1976	133	quocngu_p266_f289.jpg	bat	Von tôi mới dại một lần! Xin dung!	Von tôi mới dại một lần! Xin dung!	1.00
1977	133	quocngu_p266_f289.jpg	luc	Trạng rằng: « Hễ đứng anh hùng	Trạng rằng: « Hễ đứng anh hùng	1.00
1978	133	quocngu_p266_f289.jpg	bat	Nào ai có giết đứa khùng? Làm chi?	Nào ai có giết đứa khùng? Làm chi?	1.00
1979	133	quocngu_p266_f289.jpg	luc	Thôi! Thôi! Ta cũng rộng suy!	Thôi! Thôi! Ta cũng rộng suy!	1.00
1980	133	quocngu_p266_f289.jpg	bat	Truyền quân mỡ trỏi, đuỗi đi cho rồi!	Truyền quân mỡ trỏi, đuỗi đi cho rồi!	1.00
1981	133	quocngu_p266_f289.jpg	luc	Trịnh Hâm khỏi thác rất vui.	Trịnh Hâm khỏi thác rất vui.	1.00
1982	133	quocngu_p266_f289.jpg	bat	Vội vàng cúi lạy, chơn lui ra về.	Vội vàng cúi lạy, chơn lui ra về.	1.00
1983	133	quocngu_p266_f289.jpg	luc	Còn ngươi Bùi Kiệm máu dê	Còn ngươi Bùi Kiệm máu dê	1.00
1984	133	quocngu_p266_f289.jpg	bat	Ngồi chề bề, mặt như sề thịt trậu!	Ngồi chề bề, mặt như sề thịt trậu!	1.00
1985	133	quocngu_p266_f289.jpg	luc	Hơn Minh Tử Trực vào tâu,	Hơn Minh Tử Trực vào tâu,	1.00
1986	133	quocngu_p266_f289.jpg	bat	Xin đưa Quốc trạng kịp chầu vinh qui.	Xin đưa Quốc trạng kịp chầu vinh qui.	1.00
1987	133	quocngu_p266_f289.jpg	luc	Một ngươi Bùi Kiệm chẳng đi;	Một ngươi Bùi Kiệm chẳng đi;	1.00
1988	133	quocngu_p266_f289.jpg	bat	Trong lòng hỗ thẹn, cũng vì máu dê.	Trong lòng hỗ thẹn, cũng vì máu dê.	1.00
1989	133	quocngu_p266_f289.jpg	luc	Trạng ngươn xe giá chỉnh tề	Trạng ngươn xe giá chỉnh tề	1.00
1990	134	quocngu_p268_f291.jpg	bat	Sai quân hộ vệ rước về Nguyệt Nga.	Sai quân hộ vệ rước về Nguyệt Nga.	1.00
1991	134	quocngu_p268_f291.jpg	luc	Bạc vàng đem tạ lão bà.	Bạc vàng đem tạ lão bà.	1.00
1992	134	quocngu_p268_f291.jpg	bat	Nguyệt Nga từ tạ, thăng qua Đông Thành.	Nguyệt Nga từ tạ, thăng qua Đông Thành.	1.00
1993	134	quocngu_p268_f291.jpg	luc	Vỏng điều, gươm bạc, lọng xanh!	Vỏng điều, gươm bạc, lọng xanh!	1.00
1994	134	quocngu_p268_f291.jpg	bat	Trạng nguơn, Tờ Trực, Hớn Minh lên đường.	Trạng nguơn, Tờ Trực, Hớn Minh lên đường.	1.00
1995	134	quocngu_p268_f291.jpg	luc	Trịnh Hâm về tới Hàn Giang,	Trịnh Hâm về tới Hàn Giang,	1.00
1996	134	quocngu_p268_f291.jpg	bat	Sóng thần nỗi dậy, thuyền chàng chìm ngay!	Sóng thần nỗi dậy, thuyền chàng chìm ngay!	1.00
1997	134	quocngu_p268_f291.jpg	luc	Trịnh Hâm bị cá thần rày;	Trịnh Hâm bị cá thần rày;	1.00
1998	134	quocngu_p268_f291.jpg	bat	Rày Trời quả bảo! Lẽ nầy rất ưng!	Rày Trời quả bảo! Lẽ nầy rất ưng!	1.00
1999	134	quocngu_p268_f291.jpg	luc	Thấy vầy, nên dứng dừng dưng!	Thấy vầy, nên dứng dừng dưng!	1.00
2000	134	quocngu_p268_f291.jpg	bat	Làm người ai nấy thời đừng bất nhơn!	Làm người ai nấy thời đừng bất nhơn!	1.00
2001	134	quocngu_p268_f291.jpg	luc	Tiếu đồng trước giữ mỗ phần.	Tiếu đồng trước giữ mỗ phần.	1.00
2002	134	quocngu_p268_f291.jpg	bat	Ngày qua, tháng lại, đã gần ba năm.	Ngày qua, tháng lại, đã gần ba năm.	1.00
2003	134	quocngu_p268_f291.jpg	luc	Của đi khuyên giáo mây năm;	Của đi khuyên giáo mây năm;	1.00
2004	134	quocngu_p268_f291.jpg	bat	Tính đem hài cốt về thăm quê nhà.	Tính đem hài cốt về thăm quê nhà.	1.00
2005	134	quocngu_p268_f291.jpg	luc	Hềm chưa thuê đặng người ta!	Hềm chưa thuê đặng người ta!	1.00
2006	134	quocngu_p268_f291.jpg	bat	Còn đương thơ thần vào ra Đại Đề.	Còn đương thơ thần vào ra Đại Đề.	1.00
2007	135	quocngu_p270_f293.jpg	luc	Trạng ngươn về đến Đại Để,	Trạng ngươn về đến Đại Để,	1.00
2008	135	quocngu_p270_f293.jpg	bat	Truyền quân bày tiệc, lo bề tế riêng.	Truyền quân bày tiệc, lo bề tế riêng.	1.00
2009	135	quocngu_p270_f293.jpg	luc	Tiểu đồng! Hồn bậu có thiên,	Tiểu đồng! Hồn bậu có thiên,	1.00
2010	135	quocngu_p270_f293.jpg	bat	Thỏa tình thầy tớ lòng thiềng ngày nayịồ	Thỏa tình thầy tớ lòng thiềng ngày nayịồ	1.00
2011	135	quocngu_p270_f293.jpg	luc	Đọc văn, nhớ tới, châu mày;	Đọc văn, nhớ tới, châu mày;	1.00
2012	135	quocngu_p270_f293.jpg	bat	Đôi hàng lụy ngọc tuôn ngay ròng ròng!	Đôi hàng lụy ngọc tuôn ngay ròng ròng!	1.00
2013	135	quocngu_p270_f293.jpg	luc	Người ngay Trời cũng động lòng!	Người ngay Trời cũng động lòng!	1.00
2014	135	quocngu_p270_f293.jpg	bat	Phút đâu đã thấy tiểu đồng đến coi!	Phút đâu đã thấy tiểu đồng đến coi!	1.00
2015	135	quocngu_p270_f293.jpg	luc	Trạng nguơn, còn hãy sụt sùi,	Trạng nguơn, còn hãy sụt sùi,	1.00
2016	135	quocngu_p270_f293.jpg	bat	Ngó lên bài vị, lại xui lòng phiền;	Ngó lên bài vị, lại xui lòng phiền;	1.00
2017	135	quocngu_p270_f293.jpg	luc	Tiếu đồng nhăm ngửa nhìn nghiêng:	Tiếu đồng nhăm ngửa nhìn nghiêng:	1.00
2018	135	quocngu_p270_f293.jpg	bat	Ông nấy sao giống Vân Tiên? Cũng kỳ!	Ông nấy sao giống Vân Tiên? Cũng kỳ!	1.00
2019	135	quocngu_p270_f293.jpg	luc	Ông nào thác xuống Âm ty?	Ông nào thác xuống Âm ty?	1.00
2020	135	quocngu_p270_f293.jpg	bat	Ông nào còn sống, rày thì làm quan?	Ông nào còn sống, rày thì làm quan?	1.00
2021	135	quocngu_p270_f293.jpg	luc	Trạng ngươn khi ấy hỏi chàng.	Trạng ngươn khi ấy hỏi chàng.	1.00
2022	135	quocngu_p270_f293.jpg	bat	Phải người đồng tử mắc nàn chốn nầy?	Phải người đồng tử mắc nàn chốn nầy?	1.00
2023	135	quocngu_p270_f293.jpg	luc	Mấy năm tớ mới gặp thấy!	Mấy năm tớ mới gặp thấy!	1.00
2024	136	quocngu_p272_f295.jpg	bat	Cùng nhau kễ nỗi đăng cay từ ngăn.	Cùng nhau kễ nỗi đăng cay từ ngăn.	1.00
